EinheitMastrNummer,Gemeindeschluessel,Landkreis,Gemeinde,Laengengrad,Breitengrad,Inbetriebnahmedatum,EinheitBetriebsstatus,Bruttoleistung,Nettonennleistung,Lage
SEE946744500898,05762036,Höxter,Warburg,8.870188,51.603246,2016-05-27,35,3000.000,3000.000,888
SEE940369784459,03352062,Cuxhaven,Geestland,8.666389,53.635000,1999-11-04,35,1000.000,1000.000,888
SEE979168794031,15088216,Saalekreis,Wettin-Löbejün,11.834892,51.616844,2012-08-15,35,2200.000,2200.000,888
SEE942727473647,01059123,Schleswig-Flensburg,Hörup,9.105928,54.734071,2011-06-24,35,2300.000,2300.000,888
SEE987025640926,03352062,Cuxhaven,Geestland,8.670833,53.637222,1999-11-04,35,1000.000,1000.000,888
SEE952747645849,05974024,Soest,Lippetal,8.015614,51.693223,1997-04-30,35,500.000,500.000,888
SEE962584041841,15089030,Salzlandkreis,Bernburg (Saale),11.828245,51.621509,2012-08-07,35,2200.000,2200.000,888
SEE939373115489,03462015,Wittmund,Stedesdorf,7.677323,53.633656,2013-04-18,35,3000.000,3000.000,888
SEE967064624743,12068181,Ostprignitz-Ruppin,Heiligengrabe,12.053876,53.082982,2023-06-02,35,5700.000,5700.000,888
SEE994971067929,07331035,Alzey-Worms,Gumbsheim,8.002421,49.813936,2012-12-29,35,2400.000,2400.000,888
SEE920975199564,12064130,Märkisch-Oderland,Fichtenhöhe,14.443987,52.461114,2023-08-21,35,4200.000,4200.000,888
SEE931364273376,15089030,Salzlandkreis,Bernburg (Saale),11.856947,51.627013,2012-08-23,35,2200.000,2200.000,888
SEE901901086165,01059076,Schleswig-Flensburg,Schnarup-Thumby,9.634063,54.622313,1995-01-03,35,500.000,500.000,888
SEE905747690975,07339034,Mainz-Bingen,Lörzweiler,8.304528,49.885417,2010-10-15,35,800.000,800.000,888
SEE989474918410,12068181,Ostprignitz-Ruppin,Heiligengrabe,12.054729,53.078813,2023-06-01,35,5700.000,5700.000,888
SEE976905457747,05974012,Soest,Ense,7.936429,51.512545,2015-01-02,35,2350.000,2350.000,888
SEE904205324506,05762036,Höxter,Warburg,8.873908,51.594397,2016-04-27,35,2350.000,2350.000,888
SEE967520707119,07315000,Mainz,Mainz,8.243568,49.949292,2022-05-13,35,5300.000,5300.000,888
SEE932810303388,03452014,Aurich,Krummhörn,7.040565,53.455389,1993-06-07,35,300.000,300.000,888
SEE906064827396,12068181,Ostprignitz-Ruppin,Heiligengrabe,12.060852,53.080781,2023-06-29,35,5700.000,5700.000,888
SEE969652532829,05762036,Höxter,Warburg,8.881272,51.600235,2016-06-03,35,3000.000,3000.000,888
SEE960952900622,03462015,Wittmund,Stedesdorf,7.693444,53.641821,2013-04-24,35,3000.000,3000.000,888
SEE952267005468,12068181,Ostprignitz-Ruppin,Heiligengrabe,12.064728,53.077801,2023-05-26,35,5700.000,5700.000,888
SEE966108618656,01059076,Schleswig-Flensburg,Schnarup-Thumby,9.634725,54.624138,1995-01-03,35,500.000,500.000,888
SEE944492969165,13076089,Ludwigslust-Parchim,Lübz,11.997830,53.491610,2001-12-23,35,900.000,900.000,888
SEE987536664930,05154024,Kleve,Kalkar,6.250720,51.696900,2012-12-17,35,800.000,800.000,888
SEE901836014882,09679117,Würzburg,Bergtheim,10.142000,49.904000,2015-07-30,35,2300.000,2300.000,888
SEE967436648605,05762036,Höxter,Warburg,8.884350,51.596025,2016-06-22,35,3000.000,3000.000,888
SEE924409836599,05554016,Borken,Gescher,6.977325,51.878306,2001-06-21,35,600.000,600.000,888
SEE935330911750,05362016,Rhein-Erft-Kreis,Elsdorf,6.526900,50.973600,2007-12-18,35,1500.000,1500.000,888
SEE986943956409,03462015,Wittmund,Stedesdorf,7.694784,53.631205,2013-04-20,35,3000.000,3000.000,888
SEE924915403513,05762036,Höxter,Warburg,8.853329,51.596896,2015-12-16,35,3050.000,3050.000,888
SEE945906054989,05762036,Höxter,Warburg,8.879902,51.593234,2015-11-13,35,3050.000,3050.000,888
SEE942252907655,03458008,Oldenburg,Harpstedt,8.504431,52.932442,2022-11-02,35,3450.000,3450.000,888
SEE956779902659,13075127,Vorpommern-Greifswald,Spantekow,13.469838,53.812091,2023-02-06,35,3600.000,3600.000,888
SEE966085441216,13075127,Vorpommern-Greifswald,Spantekow,13.461137,53.810361,2023-02-07,35,3600.000,3600.000,888
SEE969952826536,03251021,Diepholz,Kirchdorf,8.795514,52.579434,2003-10-23,35,1800.000,1800.000,888
SEE949196276854,05370012,Heinsberg,Geilenkirchen,6.229283,50.987658,2022-12-22,35,4500.000,4500.000,888
SEE919963403400,13075127,Vorpommern-Greifswald,Spantekow,13.467858,53.805575,2023-02-06,35,3600.000,3600.000,888
SEE951739202145,07233232,Vulkaneifel,Ormont,6.463311,50.325264,2017-04-27,35,3000.000,3000.000,888
SEE990548820058,05774040,Paderborn,Bad Wünnenberg,8.702221,51.541758,2022-11-16,35,4200.000,4200.000,888
SEE925975842694,05974016,Soest,Erwitte,8.318511,51.600157,2022-11-28,35,5700.000,5700.000,888
SEE947088728924,05974012,Soest,Ense,7.941089,51.511965,2015-01-12,35,2350.000,2350.000,888
SEE927757329874,13076162,Ludwigslust-Parchim,Zölkow,11.821603,53.543400,2022-12-08,35,3300.000,3300.000,888
SEE970838039261,05362016,Rhein-Erft-Kreis,Elsdorf,6.534200,50.975000,2008-02-08,35,1500.000,1500.000,888
SEE963584886425,06635018,Waldeck-Frankenberg,Twistetal,8.898379,51.358769,1995-02-12,35,500.000,500.000,888
SEE908483009117,06635018,Waldeck-Frankenberg,Twistetal,8.898761,51.360414,1995-02-12,35,500.000,500.000,888
SEE941545117849,13076162,Ludwigslust-Parchim,Zölkow,11.812512,53.548445,2022-12-08,35,3300.000,3300.000,888
SEE917763228186,06635018,Waldeck-Frankenberg,Twistetal,8.897992,51.361783,1995-02-12,35,500.000,500.000,888
SEE909171803024,06635018,Waldeck-Frankenberg,Twistetal,8.894180,51.360620,1995-02-12,35,500.000,500.000,888
SEE919297670042,13076162,Ludwigslust-Parchim,Zölkow,11.817132,53.547247,2022-12-08,35,3300.000,3300.000,888
SEE934102791071,06635018,Waldeck-Frankenberg,Twistetal,8.894426,51.359008,1995-02-12,35,500.000,500.000,888
SEE966302714062,03462015,Wittmund,Stedesdorf,7.683135,53.636829,2013-04-05,35,3000.000,3000.000,888
SEE999784885586,12073386,Uckermark,Mark Landin,14.077537,53.089505,2022-10-27,35,5700.000,5700.000,888
SEE999600019485,03157009,Peine,Ilsede,10.187844,52.223061,2010-06-01,35,2050.000,2050.000,888
SEE970237364629,05974016,Soest,Erwitte,8.320349,51.596800,2022-11-28,35,5700.000,5700.000,888
SEE988412057402,03462015,Wittmund,Stedesdorf,7.683342,53.639410,2013-04-10,35,3000.000,3000.000,888
SEE958342252642,05974016,Soest,Erwitte,8.319278,51.593312,2022-11-29,35,5700.000,5700.000,888
SEE909001366460,03462015,Wittmund,Stedesdorf,7.704186,53.639161,2013-04-30,35,3000.000,3000.000,888
SEE995913933227,05974016,Soest,Erwitte,8.318873,51.589648,2022-11-28,35,5700.000,5700.000,888
SEE978503624989,12073452,Uckermark,Prenzlau,13.770112,53.337169,2015-03-25,35,800.000,800.000,888
SEE962141131268,01054056,Nordfriesland,Husum,9.024646,54.445396,2016-09-08,35,4200.000,4200.000,888
SEE901026810508,03462015,Wittmund,Stedesdorf,7.693877,53.644449,2013-03-15,35,3000.000,3000.000,888
SEE984345428159,03462015,Wittmund,Stedesdorf,7.694117,53.627370,2013-05-06,35,3000.000,3000.000,888
SEE987055665845,12072298,Teltow-Fläming,Niederer Fläming,13.321695,51.885445,2002-12-11,35,2000.000,2000.000,888
SEE966597294232,12073452,Uckermark,Prenzlau,13.773221,53.337169,2015-03-25,35,800.000,800.000,888
SEE910434141265,09772166,Augsburg,Kühlenthal,10.782004,48.564092,2013-10-31,35,2400.000,2400.000,888
SEE968891779279,12073452,Uckermark,Prenzlau,13.773221,53.337156,2015-03-25,35,800.000,800.000,888
SEE985941163475,07333053,Donnersbergkreis,Oberhausen an der Appel,7.852142,49.723831,2014-04-02,35,3075.000,3075.000,888
SEE904698077477,03354016,Lüchow-Dannenberg,Luckau (Wendland),11.024404,52.935052,1998-04-21,35,500.000,500.000,888
SEE904378235456,07333053,Donnersbergkreis,Oberhausen an der Appel,7.848181,49.715885,2014-04-11,35,3075.000,3075.000,888
SEE984793003601,03354016,Lüchow-Dannenberg,Luckau (Wendland),11.026775,52.934083,1998-08-17,35,500.000,500.000,888
SEE973128627018,07232260,Eifelkreis Bitburg-Prüm,Lichtenborn,,,2013-09-07,35,3.500,3.500,888
SEE928582497820,16076006,Greiz,Bethenhausen,12.238837,50.960904,2012-04-01,35,2050.000,2050.000,888
SEE933684252451,16076006,Greiz,Bethenhausen,12.232621,50.958912,2012-04-20,35,2050.000,2050.000,888
SEE986857047040,16076006,Greiz,Bethenhausen,12.238825,50.960931,2012-04-26,35,2050.000,2050.000,888
SEE941673114130,15084442,Burgenlandkreis,Schnaudertal,12.231378,50.955853,2013-11-22,35,2050.000,2050.000,888
SEE960677954733,16076006,Greiz,Bethenhausen,12.230916,50.962295,2014-09-03,35,2200.000,2200.000,888
SEE934986172959,08437056,Sigmaringen,Illmensee,9.352500,47.885833,1997-02-12,35,1000.000,1000.000,888
SEE955360095947,05570004,Warendorf,Ahlen,7.866451,51.795607,2011-12-31,35,2300.000,2300.000,888
SEE939466015115,15083298,Börde,Hohe Börde,11.453333,52.171111,2002-12-18,35,1500.000,1500.000,888
SEE981289160220,09186152,Pfaffenhofen a.d. Ilm,Schweitenkirchen,,,2009-12-03,35,1.000,1.000,888
SEE910604568137,07135033,Cochem-Zell,Gamlen,7.194282,50.249445,2006-10-08,35,2300.000,2300.000,888
SEE909197019461,03154006,Helmstedt,Gevensleben,10.798833,52.074919,2007-09-13,35,2000.000,2000.000,888
SEE980329781647,07135033,Cochem-Zell,Gamlen,7.193123,50.246789,2006-10-07,35,2300.000,2300.000,888
SEE995297472800,03154006,Helmstedt,Gevensleben,10.800306,52.073300,2007-09-13,38,2000.000,2000.000,888
SEE904294392073,03154006,Helmstedt,Gevensleben,10.801725,52.070556,2007-09-07,38,2000.000,2000.000,888
SEE941372618915,03154006,Helmstedt,Gevensleben,10.800917,52.068722,2007-08-29,35,2000.000,2000.000,888
SEE911142757724,12072053,Teltow-Fläming,Dahme/Mark,13.334834,51.968849,2016-01-21,35,2530.000,2530.000,888
SEE966159959388,03154006,Helmstedt,Gevensleben,10.800372,52.065722,2007-09-07,35,2000.000,2000.000,888
SEE935741528516,05558008,Coesfeld,Billerbeck,7.356250,52.000360,1995-12-01,35,300.000,300.000,888
SEE995801029391,03157009,Peine,Ilsede,10.191654,52.225374,2017-08-31,35,2050.000,2050.000,888
SEE939605421074,05974012,Soest,Ense,7.930552,51.513845,1994-08-09,35,500.000,500.000,888
SEE958240338363,12072053,Teltow-Fläming,Dahme/Mark,13.323851,51.971751,2016-02-13,35,2530.000,2530.000,888
SEE981823206742,03154006,Helmstedt,Gevensleben,10.795889,52.073653,2000-10-26,35,1800.000,1800.000,888
SEE939941340923,05978036,Unna,Unna,7.680709,51.514011,1999-05-20,35,600.000,600.000,888
SEE977642727179,03154006,Helmstedt,Gevensleben,10.796611,52.071531,2000-11-08,35,1800.000,1800.000,888
SEE993944372183,05774040,Paderborn,Bad Wünnenberg,8.656037,51.414489,1995-06-30,35,250.000,250.000,888
SEE993362626721,,,,14.029193,54.806869,2017-12-04,35,5230.000,5230.000,889
SEE965086483935,03154006,Helmstedt,Gevensleben,10.797828,52.069608,2000-11-02,35,1800.000,1800.000,888
SEE965753897959,12072053,Teltow-Fläming,Dahme/Mark,13.345265,51.969841,2016-01-14,35,2530.000,2530.000,888
SEE970900915301,05974012,Soest,Ense,7.945191,51.512472,1994-03-15,35,500.000,500.000,888
SEE976097472245,01059006,Schleswig-Flensburg,Böel,9.654478,54.662253,1995-03-01,38,600.000,600.000,888
SEE966870794800,05774040,Paderborn,Bad Wünnenberg,8.658481,51.413857,1995-06-30,35,250.000,250.000,888
SEE996242263795,03154006,Helmstedt,Gevensleben,10.798869,52.067472,2000-11-08,35,1800.000,1800.000,888
SEE968403626626,05978036,Unna,Unna,7.680548,51.512038,1995-12-22,35,600.000,600.000,888
SEE907542411632,01054014,Nordfriesland,Bordelum,8.862990,54.661274,2014-02-20,35,3075.000,3075.000,888
SEE999241789310,03154006,Helmstedt,Gevensleben,10.795261,52.075778,2003-04-23,35,1800.000,1800.000,888
SEE946209985758,14522460,Mittelsachsen,Penig,12.656833,50.927141,1996-07-10,35,600.000,600.000,888
SEE902527708349,12072014,Teltow-Fläming,Baruth/Mark,13.525909,51.932481,2006-03-22,35,2000.000,2000.000,888
SEE935290444459,03453002,Cloppenburg,Bösel,,,2017-03-06,35,6.500,6.500,888
SEE968424278323,07315000,Mainz,Mainz,8.242745,49.936747,2000-03-03,35,600.000,600.000,888
SEE918492180387,05554016,Borken,Gescher,6.971811,51.868393,2007-08-29,35,800.000,800.000,888
SEE974267847824,07233030,Vulkaneifel,Hinterweiler,6.768099,50.237382,2002-06-12,35,1500.000,1500.000,888
SEE974644065704,05154012,Kleve,Geldern,6.378132,51.561083,2003-12-10,35,1000.000,1000.000,888
SEE960577072346,12073440,Uckermark,Pinnow,14.087964,53.078007,2012-05-18,35,3370.000,3370.000,888
SEE909305712352,03256024,Nienburg (Weser),Raddestorf,8.924358,52.402249,2004-12-09,35,1500.000,1500.000,888
SEE994046524135,07143280,Westerwaldkreis,Norken,7.893232,50.665707,1993-12-01,35,100.000,100.000,888
SEE987336870913,03352061,Cuxhaven,Wurster Nordseeküste,8.580532,53.793084,1995-12-31,35,600.000,600.000,888
SEE970533596090,05154012,Kleve,Geldern,6.382674,51.562740,2010-12-15,35,800.000,800.000,888
SEE906404949856,12060052,Barnim,Eberswalde,13.764406,52.874283,2000-08-11,35,1500.000,1500.000,888
SEE987344226238,16065075,Kyffhäuserkreis,Trebra,10.934230,51.299580,2016-09-22,35,3300.000,3300.000,888
SEE949065460551,05554016,Borken,Gescher,6.968919,51.869639,2007-08-24,35,800.000,800.000,888
SEE993743000980,13004000,Schwerin,Schwerin,11.443829,53.496713,2005-12-12,35,1500.000,1500.000,888
SEE913654106212,05566068,Steinfurt,Ochtrup,7.159982,52.237763,2003-11-14,35,1800.000,1800.000,888
SEE990534977353,03157009,Peine,Ilsede,10.192885,52.223334,2010-06-01,35,2050.000,2050.000,888
SEE957461098216,13004000,Schwerin,Schwerin,11.445804,53.494359,2005-01-01,35,1500.000,1500.000,888
SEE972541145345,13004000,Schwerin,Schwerin,11.450051,53.496811,2005-12-13,35,1500.000,1500.000,888
SEE943977246708,07233039,Vulkaneifel,Kirchweiler,6.770851,50.238675,2003-11-11,35,300.000,300.000,888
SEE933590617290,01059123,Schleswig-Flensburg,Hörup,9.109943,54.733240,2011-06-24,35,2300.000,2300.000,888
SEE977546111104,13072029,Rostock,Dummerstorf,12.194432,54.031283,1999-03-11,35,1500.000,1500.000,888
SEE910154232922,13004000,Schwerin,Schwerin,11.439082,53.495254,2005-12-14,35,1500.000,1500.000,888
SEE934394514839,,,,14.026836,54.812568,2017-12-03,35,5230.000,5230.000,889
SEE983651436209,13004000,Schwerin,Schwerin,11.450579,53.506089,2005-12-30,35,1500.000,1500.000,888
SEE968234512051,05566068,Steinfurt,Ochtrup,7.164692,52.238175,2003-11-14,35,1800.000,1800.000,888
SEE997376413056,13072029,Rostock,Dummerstorf,12.189490,54.034055,2002-03-20,35,2000.000,2000.000,888
SEE954294390531,12073440,Uckermark,Pinnow,14.092831,53.077253,2012-04-24,35,3370.000,3370.000,888
SEE934877318985,05566068,Steinfurt,Ochtrup,7.173249,52.242890,2003-11-14,35,1800.000,1800.000,888
SEE975231011920,03462015,Wittmund,Stedesdorf,7.703613,53.636612,2013-05-09,35,3000.000,3000.000,888
SEE983211134545,13076134,Ludwigslust-Parchim,Sülstorf,11.448962,53.509163,2006-06-15,35,2500.000,2500.000,888
SEE916646626958,01054014,Nordfriesland,Bordelum,8.864472,54.658391,2014-02-26,35,3075.000,3075.000,888
SEE951051065237,07232231,Eifelkreis Bitburg-Prüm,Habscheid,6.246137,50.163194,2002-08-06,35,600.000,600.000,888
SEE961808519456,01054014,Nordfriesland,Bordelum,8.870720,54.663134,2014-02-06,35,3075.000,3075.000,888
SEE950116933702,12073440,Uckermark,Pinnow,14.092755,53.074475,2012-03-30,35,3370.000,3370.000,888
SEE949113717224,03359004,Stade,Balje,9.065964,53.818144,1999-12-28,35,1300.000,1300.000,888
SEE948918773237,01054014,Nordfriesland,Bordelum,8.877547,54.661352,2014-01-24,35,3075.000,3075.000,888
SEE927436034983,03359004,Stade,Balje,9.064722,53.816111,1999-12-16,35,1300.000,1300.000,888
SEE925237183695,05570004,Warendorf,Ahlen,7.882980,51.790555,1995-11-16,35,200.000,200.000,888
SEE968001723406,07232231,Eifelkreis Bitburg-Prüm,Habscheid,6.240927,50.167952,1998-03-16,35,500.000,500.000,888
SEE996139814130,12073440,Uckermark,Pinnow,14.098160,53.076557,2012-05-11,35,3370.000,3370.000,888
SEE953648454318,05566068,Steinfurt,Ochtrup,7.177214,52.237269,2003-11-14,35,1800.000,1800.000,888
SEE910472587971,03359004,Stade,Balje,9.076944,53.813056,2000-02-01,35,1300.000,1300.000,888
SEE935006160871,05566068,Steinfurt,Ochtrup,7.184090,52.242044,2003-11-14,35,1800.000,1800.000,888
SEE973419761308,16066023,Schmalkalden-Meiningen,Floh-Seligenthal,,,2013-06-06,35,1.000,1.000,888
SEE947074068959,07232231,Eifelkreis Bitburg-Prüm,Habscheid,6.247417,50.161663,1998-10-05,35,500.000,500.000,888
SEE951552541346,12072298,Teltow-Fläming,Niederer Fläming,13.320451,51.882346,2002-12-11,35,2000.000,2000.000,888
SEE940045170774,07232231,Eifelkreis Bitburg-Prüm,Habscheid,6.245287,50.169255,1999-12-01,35,600.000,600.000,888
SEE991022641107,12072298,Teltow-Fläming,Niederer Fläming,13.219128,51.925955,2003-12-01,35,2000.000,2000.000,888
SEE961412780822,09174111,Dachau,Altomünster,,,2016-04-13,35,10.000,10.000,888
SEE937784919849,09479145,Wunsiedel i. Fichtelgebirge,Röslau,11.971904,50.106491,2017-02-08,35,2780.000,2780.000,888
SEE952253660602,01059001,Schleswig-Flensburg,Alt Bennebek,9.450079,54.389937,2017-03-22,35,3050.000,3050.000,888
SEE945652555372,09479145,Wunsiedel i. Fichtelgebirge,Röslau,11.973952,50.103424,2017-02-09,35,2780.000,2780.000,888
SEE902121508079,01054014,Nordfriesland,Bordelum,8.875124,54.657683,2014-01-27,35,3075.000,3075.000,888
SEE936864137449,01059001,Schleswig-Flensburg,Alt Bennebek,9.447662,54.387178,2015-12-01,35,3050.000,3050.000,888
SEE926535997441,01054014,Nordfriesland,Bordelum,8.884235,54.664504,2014-01-16,35,3075.000,3075.000,888
SEE923323013864,01059001,Schleswig-Flensburg,Alt Bennebek,9.471637,54.383033,2015-12-21,35,3050.000,3050.000,888
SEE942684751505,01054014,Nordfriesland,Bordelum,8.884166,54.661278,2013-12-12,35,3075.000,3075.000,888
SEE968833836558,01054014,Nordfriesland,Bordelum,8.880274,54.656251,2013-12-18,35,3075.000,3075.000,888
SEE922469564100,01054014,Nordfriesland,Bordelum,8.886267,54.658485,2013-12-10,35,3075.000,3075.000,888
SEE907418253182,12064190,Märkisch-Oderland,Gusow-Platkow,14.347817,52.641700,2000-12-22,35,660.000,660.000,888
SEE951232921819,01054014,Nordfriesland,Bordelum,8.886012,54.655286,2013-12-03,35,3075.000,3075.000,888
SEE969315060966,01054014,Nordfriesland,Bordelum,8.870869,54.659979,2014-03-06,35,3075.000,3075.000,888
SEE918219572464,01054014,Nordfriesland,Bordelum,9.010986,54.643647,2013-10-30,35,2300.000,2300.000,888
SEE902115479163,01054014,Nordfriesland,Bordelum,9.014938,54.643565,2013-11-07,35,2300.000,2300.000,888
SEE978065337471,01054014,Nordfriesland,Bordelum,9.026440,54.649944,2014-02-17,35,3075.000,3075.000,888
SEE939470876412,01054014,Nordfriesland,Bordelum,9.020392,54.643223,2013-11-14,35,2300.000,2300.000,888
SEE987987364755,01054014,Nordfriesland,Bordelum,9.026420,54.643923,2014-01-30,35,3075.000,3075.000,888
SEE947363368852,01054014,Nordfriesland,Bordelum,9.027956,54.646924,2014-02-13,35,3075.000,3075.000,888
SEE927727393904,01054014,Nordfriesland,Bordelum,8.897516,54.635893,2015-10-30,35,3050.000,3050.000,888
SEE958716361857,07232071,Eifelkreis Bitburg-Prüm,Kyllburgweiler,6.616678,50.061233,2004-03-28,35,2000.000,2000.000,888
SEE953356066650,01054096,Nordfriesland,Oldersbek,9.166028,54.456289,2013-06-06,35,2050.000,2050.000,888
SEE979996767146,07233046,Vulkaneifel,Mückeln,6.912297,50.090194,2004-09-09,35,1000.000,1000.000,888
SEE950369380148,05762036,Höxter,Warburg,8.872487,51.598473,2015-12-10,35,3050.000,3050.000,888
SEE907619610111,13072029,Rostock,Dummerstorf,12.187702,54.030531,2002-03-13,35,2000.000,2000.000,888
SEE917979118493,13072029,Rostock,Dummerstorf,12.194758,54.034258,2002-03-08,35,2000.000,2000.000,888
SEE928663343886,05774040,Paderborn,Bad Wünnenberg,8.681351,51.543931,2013-10-02,35,2300.000,2300.000,888
SEE915709673090,03461009,Wesermarsch,Stadland,,,2020-11-12,35,15.000,15.000,888
SEE910490100497,09777112,Ostallgäu,Biessenhofen,10.747720,47.821886,2014-06-13,35,3000.000,3000.000,888
SEE962615537169,07235037,Trier-Saarburg,Gusterath,6.707639,49.715717,1999-09-01,35,660.000,660.000,888
SEE912589342887,03461003,Wesermarsch,Butjadingen,8.325900,53.580058,2012-03-23,35,2300.000,2300.000,888
SEE947681289563,05774040,Paderborn,Bad Wünnenberg,8.679066,51.530120,2013-11-22,35,2300.000,2300.000,888
SEE965196451701,05366012,Euskirchen,Dahlem,6.399006,50.360558,2007-04-25,35,1500.000,1500.000,888
SEE981097081458,05774016,Paderborn,Büren,8.652928,51.538543,2014-03-22,35,2300.000,2300.000,888
SEE902991837675,09479145,Wunsiedel i. Fichtelgebirge,Röslau,11.977103,50.100780,2017-01-12,35,2780.000,2780.000,888
SEE967564536386,13076134,Ludwigslust-Parchim,Sülstorf,11.447815,53.512326,2006-06-19,35,2500.000,2500.000,888
